text,labels
$MRK VOLUME AT THIS POINT WOULD INDICATE AND MAKES IT REALISTIC THAT 80$ ! IF YOU HAVE EXTRA $ SAVE A LITTLE BACKFOR YOUR RAINY DAY ! VIX LOWER! GL. MAY THE FORCE BE WITH YOU! ( ; o )))),0
"SSH COMMUNICATIONS SECURITY CORP STOCK EXCHANGE RELEASE OCTOBER 14 , 2008 AT 2:45 PM The Company updates its full year outlook and estimates its results to remain at loss for the full year .",-1
Operating profit in the fourth quarter went down to EUR3m from EUR4 .2 m for the corresponding period of 2009 as it included costs of growth projects .,-1
INVN also over line - from watch list this a trade to top of red candle on the left   ,1
"RT @CointelegraphMT: #Bitcoin price dropped below $9,200 as #stocks pulled back on the #supremecourt decision on #Trump’s tax returns https…",-1
"KWK this one is heavily oversold here, think with the other players rallying massively this one is due for a big pop.  P XCO ECA NG",1
news on NS?,-1
AAP wouldn't be surprised to see retest of 435 level as new resistance sometimes this week   ,-1
Today's Watchlist for ONG Stocks: TIBX; HN; SNFCA; ECT; BBY; NIHD  #stocks #trading,1
"RT @robintrack: Top increases in # users holding for stocks held by Robinhood traders today:

https://t.co/TdMu0cAc6W

1. $WKHS: +30988
2.…",1
"user look at GOOG, every single switch=PAYDAY. Just need discipline to stick with it.  ",1
NocTrader Bearish Breakout https://t.co/1V7l4Is0Qo #prorealtime #trading #markets #stockmarket #trader #stocks #investing #money #forex #bitcoin #cryptocurrency #finance #prorealtime,-1
Short term bearish on CYH as it now goes parabolic above the upper band of it's uptrend channel.  ,-1
ISG Decent amount of Vol. behind this bounce. One day does not make a trend. Holding Short,-1
"CA continuing to work well. Glad I bought a decent size block, probably cutting out of this one soon. lol",-1
"A half-trillion-euro plan to cushion Europe from the coronavirus didnâ€™t include common debt issuance, a negative foâ€¦ https://t.co/wEXnM8S7A6",-1
"Cargo traffic fell 1 % year-on-year to 8,561 tonnes in September 2009 .",-1
"TietoEnator was down 1.13 pct to 18.38 , extending recent lows after last week 's second-quarter report , dealers said .",-1
NFX is the easiest long side swing trade right here.,1
"A look at the short-term relief available to small businesses, so they can sustain their operations and keep theirâ€¦ https://t.co/fJEefW9EnW",1
Did you like my IBM calls and GOOG calls from last night?,1
"In the second quarter of 2010 , the group 's pretax loss narrowed to EUR 400,000 from EUR 600,000 .",1
"Jawad Williams scored 23 points in an impressive debut for Jerusalem , with Jason Rich adding 18 and Yuval Naimi chipping in with 16 points for Hapoel , which visits the yellow-and-blue next week .",1
Market Wrap Video + Additions to Watch ist  including: BYD INFN JNP SE TGH HS,1
"After the transaction , Tikkurila has no powder coatings related operations .",0
"WMT added some more calls today, might be good , gapped down before earnings the last 2 times, then rose over the next two weeks",1
"Had hoped to pick up some OST today, but looks like I'm a day too late. Nice move up this morning.",1
H broke support today and may drop out of the channel tomorrow... if it does watch out.,-1
"The new company will buy from Baltic Pearl CJSC a lease right to 8.1 hectares for the construction of a mall with a gross area of 140,000 sq m 1.5 million sq ft .",0
"The manufacture of CPPs will be undertaken at the existing Export Oriented Unit EOU at Wartsila 's factory at Khopoli , near Mumbai .",0
`` Marimekko operates in an industry in which changes in the business climate are reflected in consumer demand .,0
"In 2008 , Kemira recorded revenue of approximately EUR 2.8 billion and had a staff of 9,400 .",0
"Earnings per share for January-June 2010 were EUR0 .30 , an increase of 20 % year-on-year EUR0 .25 .",1
"user INTC Yep i had to follow that money, looks like something good is coming down the pipelines!",1
"The other seats would go to Edgar Edmonds , an American with experience of the clothing and retail industry , and Christian Fischer , an Austrian with experience in the winter sports goods business .",0
Why not subscribe to the magazine ?,0
AMZN scale under 71 +4 looking for under 70 for next scale  ,-1
sold my amzn stocks... better be flat ^^,-1
Finnish Bank of +_land +_landsbanken has issued a profit warning .,-1
The offer represents a premium of 24 % over the stock 's closing price on Friday .,1
"NFX - hearing PJCO out cautious following comScore data: Following Weak December, Overall 4Q Traffic Again Turns Negative user",-1
"#SriLanka surcharge on fuel removed!
⛽📉
The surcharge of Rs.26 imposed on diesel and petrol has been revoked with effect from midnight on June 23 says Power, Energy and Transport Minister Mahinda. Amaraweera -Adaderana-

#lka #FuelPrices #taxes #economy #stocks #StockMarket",-1
One of the headboxes will be equipped with a modern consistency control system to ensure cross machine profile of the plasterboard .,0
"RT @CheddarFlow: Some top opening order flow we caught today
$AMZN $IWM $TSLA 

#stocks #options #optionsflow https://t.co/0DykzHmopc",1
AWK En Fuego part 2   ,1
DPS breaking out this am. looks good. earnings feb 13th BMO,1
"Meanwhile , Nokia said that it will be able to deliver a complete range of services from deployment operations to consulting and integration to managed services as a result of the buyout .",1
"user: user H and IAG are on my shorts list. SA I dont know about>> TY! was looking at Cash flow for H, burning abt 30mm/Q",-1
NG nhod - what do you see? check the weekly - target previous lows 2006 :)   ,1
AIG #MApattern  ,-1
VXY AAP Blowout Huge Dump AAP Miss #FED pump VXY Dump,-1
SPW Interesting analysis and speculation of share price.  ,1
"The airline has ordered nine Airbus A350-900 aircraft with deliveries from 2011 , and in doing so becomes the lead airline for the latest variant of Rolls-Royce Trent series engines , called the 1700 .",1
"ANAC is toast, no volume, free fall from here.  Nice run while it lasted, time to close some gaps.",-1
AEG 30 min O and 1 overlaid 20 ema cruising higher   ,1
"Breakdown #stocks (sharp move below recent support)

$HPQ $MRO $TBLT $IRWD $DVN $WKHS $BCRX $CLR $AKBA $IOVA 

Sort results by Time, Chg, %, Vol and more.
#nyse #nasdaq
https://t.co/ntbYbUlrMe",-1
BAC aising My Stop a little...,1
"From Slowdown To Lockdown: Auto Makers See Steep Fall In March Sales
https://t.co/aRCyZy3wL0",-1
CPW is flirting with new 10yr highs in pre-market,1
"RT @LMT978: $INTC projected declining EPS for 2nd Q, loses some $AAPL business, the stock rallies 5% off the open &amp; closes higher on the da…",-1
"RT @thedevman1: Did you hear about #Facebook?

Zuck lost a little money...7 BILLION I think.🤷‍♂️
Seems some advertisers pulled their Ads Cu…",-1
"#MarketUpdate 📊 (May 6th)

Tomorrow we have a Bank of England #interestrate decision and Friday's #NFP numbers are expected to be record-breaking. 
 
We review the #SP500, Silver and #NZDJPY from Monday and take a new look and #SGDJPY.

https://t.co/eOXWxo8we6",0
Equity Alpha: QCOM long watch. New chips and Internet Everywhere appealing. B/O  65.70 Tgt 67.50   ,1
AMAT reached very high overbought conditions. I will wait for a pullback to enter long  ,1
"A replay will be available until 27 October 2006 in the following numbers : US callers : +1 617-£801-£6888 , non-US callers : +44 20 7365 8427 , access code : 2659 5401 .",0
The construction project is scheduled to start in the second quarter of 2009 and the new building is scheduled to be in place by the end of 2010 .,0
WPI - whoopie - that's the stocks nickname,-1
"The planned facility , estimated to cost around $ 814 million , would be the largest biodiesel plant in the world , and use palm oil certified by the Roundtable on Sustainable Palm Oil ( RSPO ) .",1
"$SPX 
only 40% gain - small
still just watching..just crazy..",1
"Sensex opens 37 points higher, Nifty at 8,584 as markets start day on a flat note amid weakness in global equities… https://t.co/p6N3W7Q7BN",1
The company also said that the deployment of the Danish 4G network continues and it expects to cover 75 % of the Danish population in 2011 .,0
"ZNGA Short Week, elease of eal Money Gaming in K on April 1st after expiration of FB Contract. Should be a nice gap up next week. 4.00",1
U.S. stocks are staging a remarkable two-day rally. But many analysts are calling the recent run a rally within a bâ€¦ https://t.co/dR44js6oyO,1
"user an error on Morn data.its not updated. shares outstanding equals 41 million , not 21million. mkt cap 3.4 bil not 1.8 bil",-1
+1 user: QCO  New MS Study results... enjoy,1
SK the long awaited short squeeze will not happen today!,-1
user: AAP you know its a extremely bullish day in the market when apple is up 2% = 10 BIION!,1
"SBX  #SI #EarthThis is the kind of stuff that makes us perk up (so sorry!).but, go on...bullish five waves to 58.    ",1
The shares carry a right to dividend and other shareholder rights as from their registration with the Finnish Trade Register .,0
"RT @getvolatility: Cheap call option upside: $CCL calls cheaper than 88% of history, $BIIB 88%, $HD 88%, $NCLH 88%, $HAL 88%, $WMB 88%, $W…",1
"Baltic Pearl CJSC , a subsidiary of Shanghai Foreign Joint Investment Company , is developing a project in St Petersburg , comprising about a million square meters of residential space , two hospitals and several schools and nurseries .",0
Airvana 's UMTS Home Base Station femto cell uses software-based functionality and off-the-shelf silicon to accelerate feature development and reduce product cost .,1
GS all of all remaining calls. Will revisit later. ooks good though.,1
RT @Northst18363337: Gold and especially silver could be about to experience one hell of a spike. Stay calm if it does and be ready to take…,-1
user: CEN nice orderly channel. setting up for higher prices IMO. volume confirmation of course.  ,1
Its market share is 6 percent according to AC Nielsen 's 2008 data .,0
- Tikkurila inspires you to color your life .,0
"After the restructuring , UPM 's average paper machine capacity in Europe will be 320,000 tons ( 350,000 short tons ) in coated magazine paper and 420,000 tons ( 460,000 short tons ) in coated fine paper .",0
"Based on the first quarter result , existing order backlog and new order prospects , the company expects that full-year sales will contract by 25 % from 2008 , the gross margin will stay at a healthy level , and the operating profit margin will be lower than in 2008 due to lower sales volume .",-1
"Sensex opens 1,564 points lower at 31,214, Nifty starts day at 9,108 amid record fall in global markets over corona… https://t.co/mHWIZJWa8x",-1
user: GOOG and AAP are really showing off... They both look like male peacocks here. AAP with 10X volume 2X market cap,1
  The rodeo clown sent BK screaming into the SI weekly red zone...time to peel away before it turns...,-1
"Retail sales fell 8.7% in March, the biggest month-over-month decline since the records began in 1992.https://t.co/IMsh5t8Ksh",-1
AAP Bullish technical divergence: momentum indicators are above their late- January lows while AAP hit a 14-month low of 419 this week,1
INVN is a tough one to figure out & trade short term. I'm in long term so I brush off the intraday volatility,1
AAP lets see if we say goodbye to 500 today.,-1
DAKT volume indicate coming explosion to the upside?  entry 11.72 stop 11.21  ,1
VOC actually triggerd yesterday but closed back at line - today itstrying again - vol 16%   ,1
The Finnish company previously said its operating result will be lower than the break-even posted a year earlier .,-1
S key resistance broken..  ,1
SWHC looks like ban on large capacity magazines and more hurdles to purchase are on the table for the politicians.  Was on the Evening News,1
