text,labels
"Elisa Corporation will disclose its financial statements for 2006 on Thursday , 8 February 2007 .",0
SPW short 12.33,-1
"Neste Oil said it will build a biodiesel production facility in Rotterdam , the Netherlands , at an estimated cost of 670 million euros , naming France-based Technip as the project 's main contractor .",0
"As the coronavirus pandemic intensifies, adherents of the Financial Independence, Retire Early movement are doublinâ€¦ https://t.co/klzYRO889R",-1
This is the first time Finnair has been awarded an agreement with the UK government .,1
"4% Hike In Dearness Allowance For 48 Lakh Central Government Employees
https://t.co/mrz7hnaLCq",1
"`` This agreement is a direct result of LCC 's strategy and plan that was announced earlier this year , '' said Dean Douglas , LCC 's chief executive officer .",0
"Private equity investor CapMan , the owner of Finnish Lumene cosmetics company , is planning to list Lumene .",0
The four-year contract between the bank and Ski Sport Finland will bring the bank 's advertisements to skiers helmets and caps .,0
CAT being a major thorn in my side today. Me being short that is.,-1
Finnish food industry companies HK Ruokatalo and Atria will form a joint venture company called L+Ænsi-Kalkkuna to produce turkey meat .,1
`` We are selling an information systems development business to the Finns .,0
"The company will try to adapt the operations through temporary lay-offs of different duration , working hour arrangements , training and development efforts .",0
"Cencorp 's net sales in the first quarter is estimated to be EUR0.9-1 .2 m , as compared to EUR4 .5 m in the first quarter 2008 .",-1
"V so far found support on the ceiling of the old channel, will look good if it holds above it  ",1
Call me crazy but i am buying AAP here 0_o,1
People are way too damn happy about NFX. I wouldn't touch it with a 10 foot stick right now. Needs a serious pullback.,-1
Why would you buy AAP when you can buy CS where the growth is... As AAP sells ipads and Iphones like crazy CS benefits,1
GNW expecting this consolidation flag to resolve soon:  ,1
"As Coronavirus Derails Business, Banks Seek More Time For Bad Loan Classification
https://t.co/UwwupXgNyx",-1
"Return on investment was 5.0 % , compared to a negative 4.1 % in 2009 .",1
It's rare for AMZN to not rally in a holiday shortened week. Think last Thanksgiving was an exception.,1
"Electricity Use Falls To Lowest In Five Months Due To Lockdown
https://t.co/rKxydbrP2o",1
"According to the company , its operating profit , excluding non-recurring items , in the fourth quarter of 2009 was significantly better than expected , and also better than the figures for the fourth quarter of 2008 .",1
"According to the report , Elisa 's and DNA 's joint market share of Finland 's telecom market is 59 % .",0
RT @MoHossain: “The forward 12-month P/E ratio for $SPX of 21.8 is well above the 5-year average (16.9) and the 10-year average (15.2)” @Fa…,1
"Harold W. Young is an independent broker working closely with several retailers including Ahold USA , Market Basket , CVS , BJ 's Wholesale Club , Hannaford and Cumberland Farms .",0
Ramirent made 18 million kroons EUR 1.15 mln loss last year ; the year before the company was 7.3 million kroons in the black .,-1
"Financial Statements include the consolidated financial statements of the Group , the Board of Directors ' Report , the Auditors ' Report and the Corporate Governance Statement .",0
ZAO YIT Moskovia builds housing in Moscow and its surrounding cities .,0
user: user AKAM on the radar as a potential short vs 39.30  ,-1
CDX taking some off,1
"The Finnish national carrier said net loss in April through June was euro26 million , down from a net profit of euro13 million a year earlier .",-1
"The OMX Helsinki index was 0.33 pct lower at 9,364.80 , while the OMX Helsinki CAP portfolio index was down 0.34 pct at 5,029.25 .",-1
"OAS, perfect opportunity to the buy the dip on this name. NG higher",1
"MIDD: ong  97.69. Trailing Stop  122.65 from 11 Stops of 118.01, 115.61, 113.95, 110.38, 99.33 ... 90.46 & 87.31  ",1
AEE for a short in .06.,-1
One of the largest projects of the magazine division of SanomaWSOY - Sanoma Magazines International in 2006 became launch of the Russian magazine Gloriya .,0
"In 2007 , Marimekko has also opened concept stores in Yokohama and Nagoya , central Japan , in Silver Spring in metropolitan Washington DC , USA , in Graz , central Austria , and in Aalborg , northern Denmark .",1
"#NASDAQ E-mini #Futures #NQ_F  ⬆️ 77.25 Points (0.73%) to 10,720.5 #futurestrading #future #NASDAQ100 #Investment #investing #invest #investor #investors #stock #stocks #StockMarket https://t.co/mzotIguudf https://t.co/jAJH0jEmGH https://t.co/V3OkdJwJEL",1
"RT @MinteractApp: Friday's Top Flow in #industrial sector, Buy Flow &amp; Sell Flow $BA $CAT $CSX $FDX $GD $HON $FAST $LUV $WM $EFX $NOC $GE $P…",1
FT another watch list added yesterday that triggered today has volume of 55% of full day average   ,1
HPQ in the 16.50 calls for .04!,1
"Technopolis , St. Petersburg 's Telecommunications University and the Russian Support Fund for Legislative Initiatives signed a protocol of intent in May of this year to set up a technopark in St. Petersburg on the base of the St. Petersburg Telecommunications University .",0
OVTI eclipsed yesterday's highs...16.50 initial tgt  ,1
"Sensex, Nifty Plunge 13% After A Day's Breather Amid Coronavirus Fears
https://t.co/yK4bK5uWlK",-1
"Neste Oil said that while results from its biomass to 3 liquids demonstration plant , commissioned in June 2009 , have been promising , no decision on a commercial plant has been taken .",0
user: Why is BAC falling? Montlu OPEX and Pullback of OVerall Market,-1
BAC In a 11.97 for a trade,1
"In the survey , Goodyear is the third most valued tyre brand , followed by Continental and Bridgestone .",0
"Finnish software developer Basware Oyj said on November 30 , 2006 its U.S. subsidiary Basware , Inc. won an order to provide software for contract lifecycle management to an unnamed U.S. medical technology company .",1
"It rose by 15.7 % and by 24.8 % in Finland and abroad , respectively , to EUR 7 million and EUR 4.2 million , due to a 40 % growth in Russia .",1
OC coming to 29.50 or wishful thinking?? 0.8% Div - Buys Tekelec - 3rd major buy this yr  ,-1
"They can be used to control the speed of electric motors used by industry and municipal engineering , and in power generation using renewable energy .",0
"BYD starting to work, 6.88 stop",1
"You need to be ready when the window opens up , Rosberg said .",0
"Many Airlines At Brink Of Bankruptcy, Need Government Support: Industry Body
https://t.co/ZJCcMFD3ei",-1
"BAC Hawken has a price target of 11.50, estimating the company will earn 95 cents in 2013,",1
"Wholesale inflation at 1% in March amid coronavirus crisis, as against 2.26% in previous month",-1
SHD JCP both now claim hidden re value Vornado VNO can't buy them all.Garbage stay away   ,-1
"The development of the technological park , which will specialize in telecommunications and information technologies , is part of the state program for the formation of technoparks for hi-tech sectors in Russia .",0
"The company reported a profit of 800,000 euro ($ 1.2 mln)on the sale of its Varesvuo Partners sub-group and a loss of 400,000 euro $ 623,000 caused by the sale of its program production subsidiary Oy Filmiteollisuus Fine Ab .",0
GMX -18% any news ?,-1
The solid fuel is heated before sludge is mixed therein . '',0
"PCN working off some overbought conditions but rising shakeout today despite market overall,  ",1
"Finnish Vaahto Group that provides paper-making technology and process machinery is starting negotiations concerning the temporary lay-offs of all 140 employees at the company 's plants in Hollola and Tampere , in Finland .",-1
Today's Watchlist for SHOT Stocks: SA; SB; IG; PB; CA,-1
"Gold Futures Cool Off After Rising Over 1% Amid Coronavirus Panic
https://t.co/kAyrHZ1Zln",1
Big win for brokers... New Mini Options Bring Big Changes For Traders  via user SPY AAP GOOG AMZN GD,1
"Exel 's board of directors will propose a dividend of 0.2 euro $ 0.3 per share for 2006 at the annual general meeting on April 19 , 2007 .",0
"In Finland , metal sector company Componenta is laying off temporarily the staff of its Pori mill from Christmas 2008 till 6 January 2009 .",-1
VNG - Take a hard look at GOOG FTC settlement over patents.  FTC making GOOG play nice with VNG?  Makes Sense  ,1
AAP We will close this gap before the rally IMHO...,-1
ONG Setups: AN ANIK NFX SSYS ZB MDX KS VMW and more ...  ,1
This assignment strengthens Poyry 's position as an international provider of engineering and project services to the chemical process industry .,1
"OCN down small from entry, low volume decline into support  ",1
Medical Devices - Russia This brand-new market analysis gives a clear overview of the actual situation and future outlook of the medical device market in Russia .,0
Finnish Raisio ( Diagnostics ) is launching new DNA-based quick tests to ensure the safety of food .,1
SPW the dip that refreshes 12.63 gartley target on 6 month daily 3.90A 9.12B 7.41C 12.63D 1:1 14.62 1:1.382,1
BAC Thank you to the greedy guy who bought my shares  11.99 yesterday when it hit my stop. I'm sure they're now an investor.,-1
JPMorgan Chase and Wells Fargo have set aside billions of dollars to cope with the coronavirus fallout. That may beâ€¦ https://t.co/4Qjo91tGth,1
"Sorry AAP, the #BlackBerryZ10 Is Hotter Than the #iPhone  IMM",1
All reproduction for further distribution is prohibited .,0
Operating profit rose to EUR 13.1 mn from EUR 8.7 mn in the corresponding period in 2007 representing 7.7 % of net sales .,1
GOOG and AAP  they want out for April earnings?,-1
Atria chose the DeLight to attract consumers in the 25-45 age group to its Atria Fresh range of microwaveable meals .,0
AAP weak... no volume..,-1
Telenav Inc $TNAV Short Interest Update https://t.co/DKzS9AcmRt #stocks,-1
"Finnish high technology provider Vaahto Group reports net sales of EUR 41.8 mn in the accounting period September 2007 - February 2008 , an increase of 11.2 % from a year earlier .",1
"With the Basware Connectivity services , companies gain visibility to an audit trail that can be traced from order to goods delivery and invoice .",0
"Luxembourg-registered investment fund Amber Trust II has won the final approval of Lithuania 's Competition Council to acquire 29.6 percent of Sanitas , the country 's largest pharmaceutical producer .",1
Finnish business software group AffectoGenimap Oyj said it had signed an agreement to acquire all the shares in Swedish sector company Intellibis Ab for 12 mln euro ( $ 15.8 mln ) on a debt-free basis .,1
"More than 50,000 tonnes of asphalt mix will be used in the contract .",0
"Kaleva Kustannus Oy ( business ID 0187274-0 ) has , according to its notice , on 10 August 2009 acquired 4,458,000 Alma Media shares .",0
TEC www.short-term-stocktrading.com Mar6 decent trade in TEC today:  ,1
N-Viro operates processing facilities independently as well as in partnership with municipalities .,0
"RT @brian_mcgill: Where the $250 billion small business loans went, per 1,000 small businesses
https://t.co/jNuBmekelQ https://t.co/fk8gYOdâ€¦",1
REPORT: Facebook fails to win over ad boycott organizers $FB https://t.co/csoywrk0MP,-1
"Blackstone is investing $2 billion in Alnylam, giving the Massachusetts biotech company the cash it needs to bringâ€¦ https://t.co/godFFsB1mr",1
user: ATVI ATVI. long overdue short  ,-1
user i stumbled upon a data discrepency for SSYS. On MON YHOO and ssys website it says 21m shares out.  really 41m shares out,-1
The EPS improved to EUR0 .38 from EUR0 .27 .,1
"Headquartered in this city , the company is nearly 75 years old and focuses on science-based innovation and technology for environmental measurement .",0
